ax; ay; az; gx; gy; gz; magx; magy; magz; magN; th; tm; ts; lati; loni; lat; lon
-13916015; 305175; -97485351; 36621093; -48828125; -18310546; 3900000000; -800000000; 700000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-12915039; 2355957; -97619628; 24414062; -30517578; -18310546; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13574218; 732421; -97595214; 48828125; -48828125; -18310546; 3900000000; -800000000; 800000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13171386; 1635742; -97607421; -42724609; -42724609; -6103515; 3900000000; -800000000; 700000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13342285; 1110839; -97583007; 24414062; -48828125; -18310546; 3800000000; -900000000; 700000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13586425; 1098632; -97558593; -30517578; -36621093; -12207031; 3900000000; -900000000; 800000000; 10474355316;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-12963867; 1586914; -97521972; 36621093; -42724609; -6103515; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13513183; 939941; -97558593; -61035156; -24414062; 0; 3900000000; -900000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13305664; 1660156; -97546386; 48828125; -36621093; -18310546; 3900000000; -900000000; 900000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13269042; 964355; -97607421; 30517578; -42724609; -18310546; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13391113; 1501464; -97546386; -61035156; -30517578; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13403320; 1391601; -97607421; 6103515; -36621093; -12207031; 3800000000; -900000000; 800000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13281250; 1257324; -97595214; -18310546; -36621093; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13513183; 1550292; -97583007; -6103515; -36621093; -12207031; 3900000000; -900000000; 700000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13281250; 1184082; -97558593; 0; -42724609; -12207031; 3900000000; -900000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13281250; 1416015; -97595214; -18310546; -30517578; -12207031; 3900000000; -900000000; 900000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13769531; 1464843; -97485351; 30517578; -48828125; -24414062; 3900000000; -900000000; 700000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-12719726; 732421; -97448730; -6103515; -36621093; -18310546; 3900000000; -800000000; 900000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-14013671; 2026367; -97473144; 54931640; -48828125; -18310546; 3900000000; -900000000; 700000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13049316; 1049804; -97619628; 12207031; -36621093; -12207031; 3900000000; -1000000000; 700000000; 10438139343;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13330078; 1293945; -97583007; -12207031; -30517578; -18310546; 3800000000; -1000000000; 800000000; 10474355316;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13586425; 1611328; -97595214; 6103515; -36621093; -12207031; 3800000000; -900000000; 700000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13171386; 1245117; -97631835; -18310546; -30517578; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13354492; 1513671; -97521972; -18310546; -30517578; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13549804; 756835; -97790527; -12207031; -30517578; -12207031; 3900000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13037109; 2172851; -97692871; -201416015; -6103515; 12207031; 3900000000; -900000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13671875; 964355; -97558593; 48828125; -48828125; -18310546; 3900000000; -900000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13000488; 1574707; -97692871; -122070312; -24414062; -6103515; 3800000000; -1000000000; 900000000; 10474355316;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13378906; 1916503; -97497558; 0; -36621093; -6103515; 3900000000; -900000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13403320; 1416015; -97583007; 24414062; -42724609; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13159179; 1184082; -97534179; 6103515; -36621093; -18310546; 3800000000; -800000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13476562; 1184082; -97570800; -36621093; -30517578; -6103515; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13342285; 1428222; -97644042; 0; -36621093; -12207031; 3800000000; -900000000; 700000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13269042; 1159667; -97595214; -6103515; -36621093; -12207031; 3900000000; -900000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
